MOVIE_NAME,DOMESTIC_OPENING,FOREIGN_TOTAL,BUDGET,GENRE,RELEASE_DATE
Fists of Legend,49252,5253585,0,Foreign / Action,2013-04-12 00:00:00
Drug War,5926,0,0,Foreign / Action,2013-07-26 00:00:00
The Artist and the Model,16900,0,0,Foreign,2013-08-02 00:00:00
A Band Called Death,34839,0,0,Documentary,2013-06-28 00:00:00
Europa Report,22243,0,0,Sci-Fi Thriller,2013-08-02 00:00:00
Fukrey,74110,0,0,Foreign,2013-06-14 00:00:00
Beyond the Hills,14622,0,0,Foreign,2013-03-08 00:00:00
Final:The Rapture,31900,0,0,Thriller,2013-09-13 00:00:00
The Square (2013),16359,0,0,Documentary,2013-10-25 00:00:00
The Punk Singer,24729,0,0,Documentary,2013-11-29 00:00:00
Lost and Found in Armenia,49829,0,0,Comedy,2013-06-07 00:00:00
Spark:A Burning Man Story,9366,0,0,Documentary,2013-08-16 00:00:00
Storm Surfers 3D,7299,0,0,Documentary,2013-04-26 00:00:00
Yossi,12287,0,0,Foreign,2013-01-25 00:00:00
Ain't In It For My Health:A Film About Levon Helm,7937,0,0,Documentary,2013-04-19 00:00:00
Goonies (2013 re-release),0,0,0,Family Adventure,2013-04-28 00:00:00
Spinning Plates,20717,0,0,Documentary,2013-10-25 00:00:00
Ek Thi Daayan,65857,0,0,Foreign,2013-04-19 00:00:00
Bettie Page Reveals All,4846,0,0,Documentary,2013-11-22 00:00:00
Augustine,13616,0,0,Foreign,2013-05-17 00:00:00
Big Star:Nothing Can Hurt Me,15096,0,0,Documentary,2013-07-03 00:00:00
Upside Down,28722,8001380,0,Fantasy,2013-03-15 00:00:00
The English Teacher,6001,0,0,Comedy / Drama,2013-05-17 00:00:00
Gimme the Loot,21065,0,0,Comedy / Drama,2013-03-22 00:00:00
The Investigator,93690,0,0,Drama,2013-09-13 00:00:00
Stevie Nicks - In Your Dreams,0,0,0,Documentary,2013-03-31 00:00:00
Computer Chess,9683,0,0,Comedy,2013-07-17 00:00:00
Therese,20050,1509595,0,Foreign,2013-08-23 00:00:00
Capital,22400,2420081,0,Foreign,2013-10-25 00:00:00
Blazing Saddles (2013 re-release),0,0,0,Western Comedy,2013-05-15 00:00:00
Una Noche,17194,0,0,Foreign,2013-08-23 00:00:00
Shadow Dancer,10672,319337,0,Drama / Thriller,2013-05-31 00:00:00
The United States of Autism,3413,0,0,Documentary,2013-04-05 00:00:00
One Track Heart:The Story of Krishna Das,11515,0,0,Documentary,2013-05-08 00:00:00
The Silence,7992,132204,0,Foreign,2013-03-08 00:00:00
Man of Tai Chi,61054,0,0,Action,2013-11-01 00:00:00
Singin' in the Rain (2013 re-release),0,0,0,Musical,2013-04-04 00:00:00
Blue Caprice,13400,0,0,Drama,2013-09-13 00:00:00
Passion,33400,0,0,Drama,2013-08-30 00:00:00
Kings Faith,27648,0,0,Drama,2013-04-26 00:00:00
Somebody Up There Likes Me,34362,0,0,Comedy,2013-03-08 00:00:00
Byzantium,16643,0,0,Thriller,2013-06-28 00:00:00
Money for Nothing:Inside the Federal Reserve,0,0,0,Documentary,2013-09-06 00:00:00
Settai,52386,0,0,Foreign,2013-04-05 00:00:00
Young Detective Dee:Rise of the Sea Dragon,32795,72200000,0,Foreign / Action,2013-09-27 00:00:00
The Rooftop,47259,0,0,Foreign,2013-07-19 00:00:00
Something in the Air,13288,0,0,Foreign,2013-05-03 00:00:00
I Am Divine,0,0,0,Documentary,2013-10-11 00:00:00
We Are What We Are,13727,0,0,Horror Thriller,2013-09-27 00:00:00
Stuck in Love,34967,0,0,Comedy / Drama,2013-07-05 00:00:00
Winnie Mandela,61847,0,0,Drama,2013-09-06 00:00:00
Ramaiya Vastavaiya,52514,0,0,Foreign,2013-07-19 00:00:00
More Than Honey,5225,0,0,Documentary,2013-06-12 00:00:00
Caesar Must Die,0,0,0,Foreign,2013-02-01 00:00:00
Commitment,76543,4467956,0,Foreign,2013-12-06 00:00:00
Leviathan (2013),10000,0,0,Documentary,2013-03-01 00:00:00
No One Lives,47800,0,0,Horror,2013-05-10 00:00:00
Reality (2013),7072,2162338,0,Foreign,2013-03-15 00:00:00
After Tiller,15500,0,0,Documentary,2013-09-20 00:00:00
An Oversimplification of Her Beauty,10055,0,0,Drama,2013-04-26 00:00:00
Seasons of Gray,31953,0,0,Drama,2013-10-18 00:00:00
War Witch,8714,0,0,Foreign,2013-03-01 00:00:00
Go For Sisters,6001,0,0,Drama / Thriller,2013-11-08 00:00:00
Maidentrip,1622,0,0,Documentary,2013-12-20 00:00:00
The Pervert's Guide to Ideology,9165,0,0,Documentary,2013-11-01 00:00:00
Pandora's Promise,23419,0,0,Documentary,2013-06-12 00:00:00
Let the Fire Burn,5226,0,0,Documentary,2013-10-02 00:00:00
My Lucky Star,47006,0,0,Foreign,2013-09-20 00:00:00
Becoming Traviata,5000,0,0,Documentary,2013-05-15 00:00:00
Sightseers,7384,0,0,Thriller,2013-05-10 00:00:00
Don't Stop Believin':Everyman's Journey,25573,0,0,Documentary,2013-03-08 00:00:00
The Wicker Man - Final Cut,5493,0,0,Horror,2013-09-27 00:00:00
It's a Disaster,15305,0,0,Comedy,2013-04-12 00:00:00
How I Live Now,28547,0,0,Action Drama,2013-11-08 00:00:00
Sweet Dreams (2013),0,0,0,Documentary,2013-11-01 00:00:00
The Trials of Muhammad Ali,2980,0,0,Documentary,2013-08-23 00:00:00
Aftershock,40179,0,0,Horror,2013-05-10 00:00:00
Faust,10030,0,0,Foreign,2013-11-15 00:00:00
Lost in Thailand,32206,197700000,0,Foreign,2013-02-08 00:00:00
The Canyons,13351,0,0,Romantic Thriller,2013-08-02 00:00:00
Terms and Conditions May Apply,4446,0,0,Documentary,2013-07-12 00:00:00
Bajatey Raho,37801,0,0,Foreign,2013-07-26 00:00:00
C.O.G.,32677,0,0,Comedy,2013-09-20 00:00:00
Mission Park,26839,0,0,Thriller,2013-09-06 00:00:00
Leonie,291,0,0,Drama,2013-03-15 00:00:00
Going Attractions:The Definitive Story of the American Drive-in Movie,0,0,0,Documentary,2013-06-07 00:00:00
Venus and Serena,10981,0,0,Documentary,2013-05-10 00:00:00
God Loves Uganda,7300,0,0,Documentary,2013-10-11 00:00:00
Le Joli Mai,10662,0,0,Documentary,2013-09-13 00:00:00
Mademoiselle C,14284,0,0,Documentary,2013-09-11 00:00:00
Un Flic (2013 re-release),10342,0,0,Foreign,2013-04-19 00:00:00
GMO OMG,15100,0,0,Documentary,2013-09-13 00:00:00
Table No. 21,31658,0,0,Foreign,2013-01-04 00:00:00
Jewtopia,26371,0,0,Romantic Comedy,2013-09-20 00:00:00
Wish You Were Here (2013),25937,0,0,Drama,2013-06-07 00:00:00
Wrong (2013),20424,0,0,Comedy,2013-03-29 00:00:00
Reaching for the Moon,14573,0,0,Drama,2013-11-08 00:00:00
A Glimpse Inside the Mind of Charles Swan III,12000,0,0,Comedy,2013-02-08 00:00:00
American Made Movie,1613,0,0,Documentary,2013-08-30 00:00:00
Greedy Lying Bastards,45000,0,0,Documentary,2013-03-08 00:00:00
My Brother The Devil,10305,0,0,Drama,2013-03-22 00:00:00
Tiny Times 2,20652,47246149,0,Foreign,2013-08-16 00:00:00
Contempt (2013 re-release),8322,0,0,Foreign,2013-09-06 00:00:00
Andre Gregory:Before and After Dinner,7980,0,0,Documentary,2013-04-03 00:00:00
Concussion,8313,0,0,Drama,2013-10-04 00:00:00
Zaytoun,4100,0,0,Adventure,2013-09-20 00:00:00
The We and the I,10774,0,0,Drama,2013-03-08 00:00:00
Holla II,37444,0,0,Horror Comedy,2013-04-19 00:00:00
Language of a Broken Heart,5861,0,0,Romantic Comedy,2013-03-08 00:00:00
CBGB,3909,0,0,Music Drama,2013-10-04 00:00:00
Killing Season,27713,0,0,Action,2013-07-12 00:00:00
The Short Game,28434,0,0,Documentary,2013-09-20 00:00:00
How to Make Money Selling Drugs,9202,0,0,Documentary,2013-06-26 00:00:00
Post Tenebras Lux,4674,0,0,Foreign,2013-05-01 00:00:00
Herb and Dorothy 50x50,6157,0,0,Documentary,2013-09-13 00:00:00
The Wall (2013),2188,1118091,0,Foreign,2013-05-31 00:00:00
Rising From Ashes,7298,0,0,Documentary,2013-08-02 00:00:00
Berberian Sound Studio,6605,0,0,Horror Thriller,2013-06-14 00:00:00
Russian Ark (2013 re-release),0,0,0,Foreign,2013-09-06 00:00:00
Ip Man:The Final Fight,15514,0,0,Foreign / Action,2013-09-20 00:00:00
Mumia:Long Distance Revolutionary,9283,0,0,Documentary,2013-02-01 00:00:00
Big Sur,16835,0,0,Drama,2013-11-01 00:00:00
Savannah,15599,0,0,Drama,2013-08-23 00:00:00
Redemption (2013),19977,0,0,Action Thriller,2013-06-28 00:00:00
The Servant (2013 re-release),7859,0,0,Drama,2013-07-26 00:00:00
Touchy Feely,3447,0,0,Comedy / Drama,2013-09-06 00:00:00
Far Out Isn't Far Enough:The Tomi Ungerer Story,3700,0,0,Documentary,2013-06-14 00:00:00
Fritz Lang's 'M' (2013 re-release),6123,0,0,Crime,2013-03-15 00:00:00
Camille Claudel 1915,5106,0,0,Foreign,2013-10-16 00:00:00
Underdogs,18722,0,0,Sports Drama,2013-08-16 00:00:00
Mauvais Sang (2013 re-release),8482,0,0,Foreign,2013-11-29 00:00:00
Tai Chi Hero,12624,346834,0,Foreign / Action,2013-04-26 00:00:00
The Girl (2013),11164,0,0,Drama,2013-03-08 00:00:00
I Give It a Year,5436,28200000,0,Romantic Comedy,2013-08-09 00:00:00
Bert Stern:Original Mad Man,4691,0,0,Documentary,2013-04-05 00:00:00
Running From Crazy,6822,0,0,Documentary,2013-11-01 00:00:00
Dislecksia:The Movie,2213,0,0,Documentary,2013-10-04 00:00:00
At Berkeley,5069,0,0,Documentary,2013-11-08 00:00:00
Beyond the Farthest Star,0,0,0,Drama,2013-10-18 00:00:00
Evocateur:The Morton Downey Jr. Movie,3936,0,0,Documentary,2013-06-07 00:00:00
Maniac (2013),5571,0,0,Horror Thriller,2013-06-21 00:00:00
These Birds Walk,5454,0,0,Documentary,2013-11-01 00:00:00
Long Shot:The Kevin Laue Story (2013),7006,0,0,Documentary,2013-10-25 00:00:00
A Fierce Green Fire,0,0,0,Documentary,2013-02-22 00:00:00
Dead Man's Burden,7620,0,0,Western,2013-05-03 00:00:00
Little Fugitive (2013 re-release),9040,0,0,Family,2013-02-01 00:00:00
Cousin Jules,5135,0,0,Documentary,2013-11-29 00:00:00
Fire in the Blood,4856,0,0,Documentary,2013-09-06 00:00:00
Struck By Lightning,12940,0,0,Comedy / Drama,2013-01-11 00:00:00
Simon Killer,5054,0,0,Thriller,2013-04-05 00:00:00
Broadway Idiot,5514,0,0,Documentary,2013-10-11 00:00:00
Tiger Eyes,10874,0,0,Drama,2013-06-07 00:00:00
Out in the Dark,14067,0,0,Foreign,2013-09-27 00:00:00
The Sweeney,20321,6267511,0,Crime,2013-03-01 00:00:00
The Power of Few,7614,0,0,Crime Drama,2013-02-15 00:00:00
Graceland,13059,0,0,Foreign,2013-04-26 00:00:00
Bastards,4432,0,0,Foreign,2013-10-23 00:00:00
Le Petit Soldat (2013 re-release),6848,0,0,Foreign,2013-03-08 00:00:00
The Citizen,368,0,0,Drama,2013-09-06 00:00:00
Paradise:Love,6014,0,0,Foreign,2013-04-26 00:00:00
The Last Days on Mars,4608,0,0,Sci-Fi Thriller,2013-12-06 00:00:00
Harry Dean Stanton:Partly Fiction,6330,0,0,Documentary,2013-09-13 00:00:00
Dear Mr. Watterson,6199,0,0,Documentary,2013-11-15 00:00:00
Greenwich Village:Music That Defined a Generation,5530,0,0,Documentary,2013-01-18 00:00:00
Tiny Times,12294,77693552,0,Foreign,2013-07-26 00:00:00
Our Children,5500,0,0,Foreign,2013-08-02 00:00:00
The Iran Job,0,0,0,Documentary,2013-06-07 00:00:00
I Used to Be Darker,3533,0,0,Drama,2013-09-27 00:00:00
Murder 11,8106,0,0,Horror Thriller,2013-10-02 00:00:00
Pieta,6222,3601250,0,Foreign,2013-05-17 00:00:00
V/H/S/2,9932,0,0,Horror,2013-07-12 00:00:00
The ABC's of Death,10110,0,0,Horror,2013-03-08 00:00:00
Viola,6109,0,0,Drama,2013-07-12 00:00:00
Blue Exorcist The Movie,0,0,0,Animation,2013-08-17 00:00:00
Violeta Went to Heaven,5588,1190077,0,Foreign,2013-03-29 00:00:00
Tio Papi,16108,0,0,Family,2013-09-06 00:00:00
The Look of Love,5105,0,0,Comedy / Drama,2013-07-05 00:00:00
The Painting (2013),3626,0,0,Animation,2013-05-10 00:00:00
The Ghosts In Our Machine,8756,0,0,Documentary,2013-11-08 00:00:00
Our Nixon,6090,0,0,Documentary,2013-08-30 00:00:00
Hunky Dory,7443,0,0,Music Drama,2013-03-22 00:00:00
Terraferma,0,0,0,Foreign,2013-07-24 00:00:00
Wedding Palace,19908,0,0,Comedy,2013-09-27 00:00:00
Love and Honor (2013),2815,0,0,Romance,2013-03-22 00:00:00
Bad Milo!,4503,0,0,Horror Comedy,2013-10-04 00:00:00
Whensday,12497,0,0,Comedy,2013-08-09 00:00:00
Smash & Grab:The Story of the Pink Panthers,4794,0,0,Documentary,2013-07-31 00:00:00
You Ain't Seen Nothin' Yet,5343,487821,0,Foreign,2013-06-07 00:00:00
Nostalghia,5233,0,0,Foreign,2013-05-31 00:00:00
The Sorcerer and the White Snake,5530,2100000,0,Foreign / Action,2013-02-08 00:00:00
A Single Shot,10020,0,0,Thriller,2013-09-20 00:00:00
La Camioneta,0,0,0,Documentary,2013-05-31 00:00:00
Let My People Go!,2236,0,0,Foreign,2013-01-11 00:00:00
A Pig Across Paris (2013 re-issue),9997,0,0,Comedy,2013-05-24 00:00:00
Twice Born,14947,0,0,Drama,2013-12-06 00:00:00
Torn,4881,0,0,Drama,2013-10-18 00:00:00
Casting By,5649,0,0,Documentary,2013-11-01 00:00:00
Jamel Shabazz Street Photographer,7105,0,0,Documentary,2013-08-02 00:00:00
Dealin' With Idiots,8508,0,0,Comedy,2013-07-12 00:00:00
Mental,9804,3577981,0,Comedy,2013-03-29 00:00:00
The History of Future Folk,5775,0,0,Comedy,2013-05-31 00:00:00
Violet & Daisy,9982,0,0,Action / Adventure,2013-06-07 00:00:00
Le Pont du Nord (2013 re-release),5333,0,0,Foreign,2013-03-22 00:00:00
Night Across the Street,3248,0,0,Foreign,2013-02-08 00:00:00
As I Lay Dying,7143,0,0,Drama,2013-10-11 00:00:00
Design is One,4236,0,0,Documentary,2013-10-11 00:00:00
Out of the Clear Blue Sky,2344,0,0,Documentary,2013-09-06 00:00:00
I Declare War,8634,0,0,Action,2013-08-30 00:00:00
Jayne Mansfield's Car,9320,0,0,Drama,2013-09-13 00:00:00
Kiss of the Damned,2723,0,0,Drama,2013-05-03 00:00:00
The Unbelievers,5925,0,0,Documentary,2013-11-29 00:00:00
A Wedding Invitation,3183,0,0,Foreign,2013-05-24 00:00:00
Justice Is Mind,5418,0,0,Drama,2013-08-18 00:00:00
Il Futuro,2583,0,0,Foreign,2013-09-06 00:00:00
The Prey,5889,0,0,Foreign,2013-06-06 00:00:00
This is Martin Bonner,0,0,0,Drama,2013-06-21 00:00:00
Dorfman in Love,6410,0,0,Romantic Comedy,2013-03-22 00:00:00
The Monk,8418,794063,0,Foreign,2013-03-08 00:00:00
Red Obsession,5060,0,0,Documentary,2013-09-06 00:00:00
A Green Story,6768,0,0,Drama,2013-05-24 00:00:00
BoyBand (2013),0,0,0,Comedy,2013-10-18 00:00:00
The Selfish Giant,2589,0,0,Drama,2013-12-20 00:00:00
Shahid,12153,0,0,Foreign,2013-10-18 00:00:00
In the Fog,2327,0,0,Foreign,2013-06-14 00:00:00
Charlie Countryman,7973,0,0,Drama,2013-11-15 00:00:00
36 Saints,7373,0,0,Thriller,2013-09-06 00:00:00
Just Like a Woman,0,0,0,Drama,2013-07-05 00:00:00
So Young,5281,0,0,Foreign,2013-06-14 00:00:00
Greetings from Tim Buckley,0,0,0,Drama,2013-05-03 00:00:00
A Resurrection,7300,0,0,Horror Thriller,2013-03-22 00:00:00
Made in Cleveland,3411,0,0,Comedy,2013-06-21 00:00:00
American Meat,7659,0,0,Documentary,2013-04-12 00:00:00
Caucus,0,0,0,Documentary,2013-10-25 00:00:00
Midget Zombie Takeover,2755,0,0,Horror Comedy,2013-02-08 00:00:00
Evil Intent,205,0,0,Thriller,2013-06-29 00:00:00
Shanghai Calling,10400,0,0,Romantic Comedy,2013-02-15 00:00:00
Elemental,0,0,0,Documentary,2013-05-17 00:00:00
Liv & Ingmar,5451,0,0,Documentary,2013-12-13 00:00:00
Shepard and Dark,1226,0,0,Documentary,2013-09-25 00:00:00
The Informant,2947,0,0,Documentary,2013-09-13 00:00:00
In the Name Of,2635,0,0,Foreign,2013-10-30 00:00:00
InchAllah (U.S. only),3391,0,0,Drama,2013-08-16 00:00:00
Birth of the Living Dead,1239,0,0,Documentary,2013-10-18 00:00:00
Welcome to the Punch,2736,0,0,Thriller,2013-03-27 00:00:00
Antoine and Antoinette (2013 re-issue),4147,0,0,Foreign,2013-09-25 00:00:00
Northern Lights (2013 re-release),2256,0,0,Drama,2013-09-20 00:00:00
If I Were You,3889,0,0,Comedy / Drama,2013-03-15 00:00:00
Zero Charisma,0,0,0,Comedy,2013-10-11 00:00:00
The End of Love,1955,0,0,Drama,2013-03-01 00:00:00
200 Cartas,9338,0,0,Romantic Comedy,2013-06-14 00:00:00
Better Mus' Come,6140,0,0,Crime Drama,2013-03-15 00:00:00
11 Flowers,3516,0,0,Foreign,2013-02-22 00:00:00
Ghost Team One,7345,0,0,Horror Comedy,2013-10-11 00:00:00
Trouble Every Day (2013 re-release),2984,0,0,Foreign,2013-10-11 00:00:00
Call Me Kuchu,3476,0,0,Documentary,2013-06-14 00:00:00
Clandestine Childhood,8137,0,0,Foreign,2013-01-18 00:00:00
Big Words,7371,0,0,Drama,2013-07-19 00:00:00
White Elephant,5098,4379023,0,Foreign,2013-03-29 00:00:00
Hell Baby,4980,0,0,Horror Comedy,2013-09-06 00:00:00
The Institute,3017,0,0,Documentary,2013-10-04 00:00:00
Hello Herman,5985,0,0,Drama,2013-06-07 00:00:00
The Happy Sad,4560,0,0,Drama,2013-08-16 00:00:00
Downloaded,2504,0,0,Documentary,2013-06-21 00:00:00
A Teacher,4684,0,0,Drama,2013-09-06 00:00:00
Aliyah,1627,0,0,Foreign,2013-06-14 00:00:00
Argento's Dracula 3D,3085,0,0,Horror,2013-10-04 00:00:00
What's In a Name?,0,0,0,Foreign,2013-12-13 00:00:00
La Maison De La Radio,1410,0,0,Documentary,2013-09-04 00:00:00
Pawn Shop Chronicles,4915,0,0,Action Comedy,2013-07-12 00:00:00
Nothing Left to Fear,7886,0,0,Horror,2013-10-04 00:00:00
And While We Were Here,7750,0,0,Romance,2013-09-13 00:00:00
Girls Against Boys,6111,0,0,Thriller,2013-02-01 00:00:00
Desperate Acts of Magic,2238,0,0,Comedy,2013-05-03 00:00:00
A Perfect Man,388,0,0,Drama,2013-11-01 00:00:00
The Brass Teapot,4468,0,0,Fantasy Comedy,2013-04-05 00:00:00
Finding Mr. Right,3430,0,0,Foreign,2013-11-08 00:00:00
Assaulted:Civil Rights Under Fire,4570,0,0,Documentary,2013-06-20 00:00:00
Sal,5375,0,0,Drama,2013-11-01 00:00:00
The Human Scale,0,0,0,Documentary,2013-10-18 00:00:00
Paradise:Hope,2664,0,0,Foreign,2013-12-06 00:00:00
Breakfast with Curtis,1601,0,0,Drama,2013-12-04 00:00:00
Brief Reunion,3085,0,0,Thriller,2013-01-18 00:00:00
Down the Shore,4808,0,0,Drama,2013-04-05 00:00:00
Paradise:Faith,2179,0,0,Foreign,2013-08-23 00:00:00
Some Velvet Morning,0,0,0,Drama,2013-12-13 00:00:00
100 Bloody Acres,3419,0,0,Horror Comedy,2013-06-28 00:00:00
Inescapable,1545,0,0,Thriller,2013-02-22 00:00:00
Sweetwater,0,0,0,Western,2013-10-11 00:00:00
Guitar Innovators:John Fahey & Nels Cline,1119,0,0,Documentary,2013-08-16 00:00:00
Welcome to Pine Hill,3629,0,0,Drama,2013-03-01 00:00:00
Rangrezz,4318,0,0,Foreign,2013-03-22 00:00:00
The Last Time I Saw Macao,2838,0,0,Foreign,2013-09-13 00:00:00
The Playroom,3900,0,0,Drama,2013-04-05 00:00:00
A Bottle in the Gaza Sea,2531,305966,0,Foreign,2013-01-04 00:00:00
Five Dances,5788,0,0,Drama,2013-10-04 00:00:00
A Dark Truth,630,0,0,Action Thriller,2013-01-04 00:00:00
People of a Feather,2413,0,0,Documentary,2013-11-08 00:00:00
Knife Fight,0,0,0,Drama,2013-01-25 00:00:00
The Guillotines,3296,0,0,Foreign,2013-06-14 00:00:00
The Time Being,0,0,0,Drama,2013-07-26 00:00:00
Bidder 70,2477,0,0,Documentary,2013-05-17 00:00:00
Nuclear Nation,2268,0,0,Documentary,2013-12-11 00:00:00
Herman's House,3552,0,0,Documentary,2013-04-19 00:00:00
Supporting Characters,0,0,0,Comedy,2013-01-25 00:00:00
Revelation Road 2,3722,0,0,Action,2013-07-12 00:00:00
Ferlinghetti:The Rebirth of Wonder,1197,0,0,Documentary,2013-02-08 00:00:00
Hotel Normandy,2552,0,0,Foreign,2013-09-27 00:00:00
All is Bright,4556,0,0,Comedy / Drama,2013-10-04 00:00:00
Here Comes the Devil,783,0,0,Foreign,2013-12-13 00:00:00
Between Us,0,0,0,Comedy / Drama,2013-06-14 00:00:00
The End of Time,1468,0,0,Documentary,2013-11-29 00:00:00
A Case of You,0,0,0,Romantic Comedy,2013-11-06 00:00:00
3 Geezers!,1372,0,0,Comedy,2013-05-22 00:00:00
Pawn,2137,0,0,Crime Thriller,2013-04-19 00:00:00
Contracted,3328,0,0,Horror Thriller,2013-11-22 00:00:00
Weekend of a Champion,4100,0,0,Documentary,2013-11-22 00:00:00
Silver Circle,1314,0,0,Animation,2013-03-22 00:00:00
The Kitchen,0,0,0,Comedy,2013-03-08 00:00:00
Morning,2876,0,0,Drama,2013-09-27 00:00:00
Approved for Adoption,4015,0,0,Animation,2013-11-08 00:00:00
Three Worlds,1791,0,0,Foreign,2013-06-21 00:00:00
"High Tech, Low Life",1718,0,0,Documentary,2013-01-09 00:00:00
The Condemned (2013),2511,0,0,Foreign,2013-03-01 00:00:00
Mr. Nobody,1612,3543587,0,Drama,2013-11-01 00:00:00
Tricked,1930,0,0,Foreign,2013-12-13 00:00:00
The Stroller Strategy,1799,0,0,Foreign,2013-06-14 00:00:00
Scenic Route,0,0,0,Drama / Thriller,2013-08-23 00:00:00
The Happy Poet,1847,0,0,Comedy / Drama,2013-03-22 00:00:00
Swerve,2725,0,0,Crime Thriller,2013-12-06 00:00:00
Axe Giant:The Wrath of Paul Bunyan,775,0,0,Horror,2013-05-31 00:00:00
As Cool As I Am,0,0,0,Comedy / Drama,2013-06-07 00:00:00
Plush,2843,0,0,Drama / Thriller,2013-09-13 00:00:00
Drew:The Man Behind the Poster,1764,0,0,Documentary,2013-08-14 00:00:00
A Girl and a Gun,1731,0,0,Drama,2013-07-03 00:00:00
Approaching Midnight,1119,0,0,Crime Drama,2013-08-30 00:00:00
What Richard Did,0,0,0,Drama,2013-05-10 00:00:00
The Lesser Blessed,0,0,0,Drama,2013-05-24 00:00:00
Come Out and Play,1600,0,0,Horror,2013-03-22 00:00:00
Sparrow's Dance,0,0,0,Drama,2013-08-23 00:00:00
Last Flight of the Champion,1493,0,0,Animation,2013-08-30 00:00:00
Cassadaga,1678,0,0,Horror,2013-10-11 00:00:00
Almost in Love,1110,0,0,Romantic Comedy,2013-02-15 00:00:00
The Last Day of August,1693,0,0,Drama,2013-10-04 00:00:00
Men at Lunch,1530,0,0,Documentary,2013-09-20 00:00:00
Lotus Eaters,1715,0,0,Drama,2013-04-05 00:00:00
The Happy House,1756,0,0,Comedy,2013-05-03 00:00:00
InSpectres,610,0,0,Comedy,2013-09-05 00:00:00
Rubberneck,2075,0,0,Comedy,2013-02-22 00:00:00
Red Flag,2075,0,0,Comedy,2013-02-22 00:00:00
Best Man Down,1171,0,0,Comedy / Drama,2013-11-08 00:00:00
Detention of the Dead,1332,0,0,Horror Comedy,2013-06-28 00:00:00
You Don't Need Feet to Dance,1239,0,0,Documentary,2013-03-22 00:00:00
Eddie the Sleepwalking Cannibal,1016,0,0,Horror Comedy,2013-04-05 00:00:00
The Package (2013),1095,0,0,Action,2013-02-15 00:00:00
Officer Down,1061,0,0,Crime Drama,2013-01-18 00:00:00
A Zombie Invasion,0,0,0,Horror,2013-12-12 00:00:00
Veer!,713,0,0,Comedy / Drama,2013-03-01 00:00:00
Caught in the Web,361,0,0,Foreign,2013-11-27 00:00:00
Java Heat,0,0,0,Action,2013-05-10 00:00:00
Paris Countdown,0,0,0,Foreign,2013-11-08 00:00:00
Absence,0,0,0,Thriller,2013-07-05 00:00:00
Khumba,1029,27186346,0,Animation,2013-12-06 00:00:00
Remnants,0,0,0,Sci-Fi,2013-11-14 00:00:00
Billy and Buddy,894,15229656,0,Foreign,2013-11-08 00:00:00
I Spit on Your Grave 2,441,0,0,Horror,2013-09-20 00:00:00
Into the White,90,0,0,War Drama,2013-04-12 00:00:00
Syrup,301,0,0,Comedy / Drama,2013-06-07 00:00:00
Hammer of the Gods,164,0,0,Action,2013-07-05 00:00:00
Triumph of the Wall,430,0,0,Documentary,2013-05-31 00:00:00
Storage 24,72,0,0,Sci-Fi Horror,2013-01-18 00:00:00
